nbNodesNumber of Nodes =	3421
voxel size (µm)	5

all volumes, lenghts and surfaces are reported as voxels

Node ID	Location Node(x,y,z)(µm))	Node Type	Node Volume	Node Dmax	Nodes radius
1128	1086,659,0	border_throat	40	8.4739	3.96667
1129	1088,660,0	border_throat	6	7.99834	3.44223
1130	1197,660,0	border_throat	4	2	1
1131	1191,662,1	throat	1	2	1
1132	1191,664,2	throat	3	2	1
1133	1197,664,7	throat	153	6.99178	1.93357
1134	1204,661,9	throat	1	2	1
1135	1194,672,9	throat	2	2	1
1136	1101,663,0	border_throat	3	12.4927	5.31874
1137	1159,675,14	border_throat	1429	39.6807	6.76968
1138	1191,671,4	throat	3	2	1
1139	1163,665,22	throat	2	2	-1
1140	1207,715,8	border_throat	345	15.8084	6.89337
1141	1235,744,3	border_throat	131	13.1803	6.36664
1142	1238,745,10	throat	3	2	1
1143	911,760,37	border_throat	4482	35.669	9.46273
1144	203,750,5	border_throat	191	14.8071	5.77038
1145	1248,763,11	border_throat	373	17.806	7.88071
1146	201,772,1	border_throat	260	19.284	7.49761
1147	219,779,3	border_throat	110	7.01473	-1
1148	911,836,15	border_throat	937	35.126	11.1568
1149	895,851,24	border_throat	1721	37.441	14.1749
1150	877,856,0	border_throat	1	2	1
1151	877,856,2	throat	1	2	1
1152	377,897,29	border_throat	5243	36.6657	10.9746
1153	383,861,56	throat	1	2	1
1154	1249,914,32	border_throat	10118	76.3957	15.4978
1155	1209,879,39	throat	1	2	1
1156	1012,921,1	border_throat	95	14.2008	5.42671
1157	1008,923,0	border_throat	33	10.2439	4.62483
1158	1027,921,5	border_throat	161	10.0158	3.99786
1159	1179,928,4	border_throat	203	12.7864	5.98688
1160	86,306,1	throat	1	2	1
1161	166,468,18	throat	4376	44.4989	18.722
1162	135,470,2	throat	1	2	1
1163	130,474,43	throat	5044	43.6684	2.54533
1164	123,498,65	throat	1	2	1
1165	370,518,1	throat	4	8.2637	3.67664
1166	651,601,1	throat	18	3.99888	1.70711
1167	667,590,15	throat	273	12.558	5.59249
1168	665,584,15	throat	1	2	1
1169	663,599,15	throat	3	2	1
1170	669,583,16	throat	1	2	1
1171	1088,659,3	throat	36	8.65731	4.37007
1172	675,116,2	throat	4	8.39711	2.54533
1173	28,161,2	throat	4	8.47117	2.81441
1174	241,257,2	throat	4	8.50183	3.17797
1175	286,344,11	throat	286	14.7134	5.71861
1176	277,339,12	throat	1	2	1
1177	1087,474,4	throat	59	6.26144	2.86587
1178	657,596,6	throat	184	11.8414	3.62601
1179	655,592,3	throat	2	2	1
1180	653,596,9	throat	251	14.0587	5.16325
1181	618,614,3	throat	8	8.87269	3.64912
1182	1254,751,8	throat	139	9.51005	3.97881
1183	1001,917,11	throat	485	13.9605	4.59634
1184	86,243,4	throat	113	9.51437	4.01481
1185	90,250,3	throat	1	2	1
1186	95,237,6	throat	2	2	1
1187	93,245,6	throat	113	7.96084	2.86805
1188	0,249,3	border_throat	3	28.1129	13.7336
1189	263,378,3	throat	1	2	1
1190	262,383,12	throat	430	18.7037	7.94107
1191	251,419,5	throat	12	3.41419	1
1192	1259,754,8	throat	107	10.2294	4.04523
1193	882,802,34	throat	5275	52.1607	24.3329
1194	96,270,7	throat	41	8.36789	2
1195	98,270,14	throat	1	2	1
1196	178,439,7	throat	93	9.7934	3.81084
1197	635,602,5	throat	22	5.72328	2.38904
1198	1136,85,19	throat	703	15.2833	6.25919
1199	1133,62,6	throat	3	2	1
1200	1145,85,29	throat	2	2	-1
1201	1050,90,16	throat	415	18.4406	8.03864
1202	659,148,9	throat	252	10.8867	3.44223
1203	666,145,12	throat	3	2	1
1204	96,261,11	throat	163	9.76095	1.70711
1205	88,267,10	throat	96	6.4654	1.70711
1206	298,362,5	throat	1	2	1
1207	300,363,6	throat	1	2	1
1208	296,363,6	throat	3	2	-1
1209	1089,480,5	throat	2	2	1
1210	1094,475,8	throat	44	4.97681	1.57735
1211	1091,482,6	throat	5	2	1
1212	632,606,14	throat	154	8.58601	3.20306
1213	1112,657,36	throat	2012	19.1789	7.27932
1214	1082,657,9	throat	141	9.98249	3.83409
1215	1192,673,5	throat	4	2	1
1216	1194,673,9	throat	1	2	1
1217	487,268,11	throat	264	14.1887	6.43478
1218	504,620,10	throat	225	15.5525	6.77999
1219	533,629,21	throat	1942	26.7229	12.1512
1220	538,612,26	throat	1	2	1
1221	539,612,28	throat	1	2	1
1222	1035,917,8	throat	25	5.00544	1.99944
1223	1199,177,7	throat	4	10.0375	3.42745
1224	231,201,23	throat	1276	25.3714	9.37278
1225	459,267,64	throat	3166	33.0704	15.7535
1226	488,258,7	throat	2	2	1
1227	468,250,31	throat	1	2	1
1228	497,613,9	throat	71	11.9342	4.49245
1229	198,765,20	throat	1000	19.7896	7.55639
1230	221,781,37	throat	1	2	1
1231	1251,0,8	border_throat	3	10.0552	4.23555
1232	279,377,22	throat	801	20.2652	7.19918
1233	295,365,9	throat	1	2	1
1234	840,422,8	throat	4	10.3014	4
1235	1165,921,13	throat	686	22.39	10.3701
1236	1174,934,11	throat	1	2	1
1237	1172,932,19	throat	7	2	1
1238	590,3,14	border_throat	171	15.8825	5.45677
1239	1125,61,31	throat	620	20.9578	8.64149
1240	95,249,9	throat	2	2	1.57735
1241	201,309,12	throat	82	5.01623	-1
1242	186,295,12	throat	6	2	-1
1243	183,290,17	throat	8	2	-1
1244	284,319,28	throat	1629	23.9123	10.8735
1245	272,332,9	throat	1	2	1
1246	309,319,47	throat	6	2	-1
1247	173,429,16	throat	469	14.5543	6.7553
1248	194,742,12	throat	106	9.16188	3.23563
1249	704,150,14	throat	227	7.82442	2.54533
1250	262,255,10	throat	1	2	1
1251	259,256,11	throat	9	3.1547	1.57735
1252	256,258,12	throat	1	2	1
1253	94,278,10	throat	13	3.1547	1
1254	96,307,15	throat	23	3.41421	1
1255	638,313,22	throat	141	7.60604	3.41752
1256	1281,522,22	throat	608	19.7723	9.20636
1257	1281,539,13	throat	21	3.1547	-1
1258	1279,539,12	throat	1	2	1
1259	1277,542,14	throat	1	2	1
1260	1276,540,18	throat	31	3.41421	1
1261	1275,528,34	throat	2	2	1
1262	1068,653,14	throat	42	3.9936	-1
1263	1071,656,10	throat	1	2	1
1264	704,159,14	throat	60	7.73363	3.91472
1265	828,160,15	throat	128	8.5222	3.77251
1266	832,156,19	throat	3	2	-1
1267	266,352,60	throat	3505	29.702	11.7532
1268	1140,568,39	throat	3328	38.8254	14.3252
1269	1106,565,27	throat	1	2	1
1270	1133,593,26	throat	2262	39.6355	13.234
1271	476,613,36	throat	1219	18.1613	8.06174
1272	480,627,37	throat	1	2	1
1273	482,610,46	throat	1	2	1
1274	1030,917,14	throat	34	4.47591	1.7071
1275	1026,917,22	throat	11	2	-1
1276	1015,915,36	throat	121	9.57167	3.92407
1277	804,164,23	throat	234	10.5664	3.7751
1278	807,161,34	throat	5	2	1
1279	20,415,50	border_throat	4310	53.7216	16.1394
1280	4,450,37	throat	2	2	-1
1281	6,366,99	throat	1	2	1
1282	48,471,33	throat	2244	34.0346	7.20914
1283	60,770,61	throat	8173	42.6287	13.4831
1284	44,712,101	throat	1	2	1
1285	1075,255,17	throat	176	14.1041	6.63933
1286	1066,259,17	throat	1	2	1
1287	177,290,13	throat	3	2	1
1288	179,291,14	throat	1	2	1
1289	176,288,16	throat	3	2	1
1290	176,289,18	throat	4	2	1
1291	621,306,21	throat	206	12.4849	6.27903
1292	1082,475,17	throat	133	8.5321	3.4415
1293	1087,475,24	throat	2	2	1
1294	190,733,16	throat	27	4.38629	1
1295	180,734,21	throat	35	4.82843	1.70711
1296	588,15,16	throat	59	6.2099	1.70711
1297	702,146,14	throat	4	8.06934	3
1298	257,276,15	throat	82	5.74978	1.70711
1299	821,423,17	throat	28	3.92566	1.57735
1300	820,427,20	throat	3	2	-1
1301	823,425,22	throat	1	2	1
1302	823,426,24	throat	1	2	1
1303	239,258,15	throat	1	2	1
1304	675,343,19	throat	43	7.65946	2.86023
1305	104,788,44	throat	1826	24.1551	4.75001
1306	964,176,17	throat	20	5.51479	2.1547
1307	979,178,25	throat	8	2	-1
1308	1250,6,17	throat	2	2	1
1309	1250,1,20	throat	2	2	-1
1310	1251,4,22	throat	14	2	1
1311	1254,8,21	throat	1	2	1
1312	972,176,21	throat	114	8.88684	3.44223
1313	681,346,20	throat	74	7.8867	3.29559
1314	682,351,17	throat	2	2	1
1315	338,485,22	throat	686	27.1055	12.5952
1316	335,501,26	throat	2	2	1
1317	601,621,21	throat	79	6.87661	1.70711
1318	968,180,23	throat	163	9.89342	5.21448
1319	844,182,23	throat	157	10.1884	4.69119
1320	842,190,21	throat	1	2	1
1321	578,22,29	throat	300	11.5038	4.99488
1322	586,21,24	throat	6	3.1547	-1
1323	215,267,44	throat	3379	36.2486	17.9356
1324	243,293,43	throat	1589	28.0991	14.0495
1325	836,182,25	throat	182	10.4309	4.04804
1326	831,184,22	throat	1	2	1
1327	354,501,23	throat	668	24.0124	11.316
1328	184,723,26	throat	341	14.4448	6.93056
1329	193,718,27	throat	1	2	1
1330	158,780,20	throat	4	2	1
1331	147,780,37	throat	331	14.5475	5.63304
1332	789,498,24	throat	382	14.6219	5.92809
1333	1157,915,41	throat	1060	17.9485	7.4611
1334	669,133,30	throat	152	9.44477	3.68842
1335	679,344,27	throat	166	10.4052	4.93565
1336	697,359,26	throat	72	8.8279	4.16848
1337	690,361,28	throat	5	2	1
1338	691,357,29	throat	2	2	1
1339	694,365,32	throat	2	2	1
1340	1245,19,27	throat	101	6.78302	3.02013
1341	1250,18,31	throat	1	2	1
1342	1251,19,33	throat	1	2	1
1343	1113,61,52	throat	1865	21.7321	6.36708
1344	1108,52,83	throat	1	2	1
1345	841,185,32	throat	251	11.3468	3
1346	870,195,28	throat	256	10.8119	5.11742
1347	857,202,29	throat	1	2	1
1348	915,199,25	throat	9	2	1
1349	911,199,25	throat	1	2	1
1350	915,196,27	throat	3	2	1
1351	912,198,28	throat	1	2	1
1352	892,211,35	throat	87	5.88352	-1
1353	534,653,42	throat	435	14.7775	6.5387
1354	1126,79,36	throat	975	23.3308	10.6098
1355	961,208,28	throat	109	9.15687	3.67603
1356	849,454,28	throat	51	8.93418	3.79534
1357	607,619,25	throat	49	7.14722	2.89196
1358	161,752,44	throat	1506	25.9756	10.5134
1359	1203,158,26	throat	4	10.0165	3.55516
1360	867,202,32	throat	229	11.5744	4.93716
1361	1072,280,35	throat	338	12.4553	3.25244
1362	1082,284,30	throat	1	2	1
1363	600,618,32	throat	110	7.95886	3
1364	586,101,27	throat	1	2	1
1365	587,100,29	throat	1	2	1
1366	837,200,32	throat	73	8.56007	3.70854
1367	843,198,31	throat	6	2	-1
1368	828,204,34	throat	1	2	1
1369	961,210,31	throat	128	10.7196	3.7179
1370	212,452,31	throat	395	17.3186	8.42154
1371	225,449,27	throat	41	10.3914	4
1372	126,524,27	throat	4	8.00809	3.35917
1373	848,201,31	throat	88	9.28316	2.70576
1374	878,205,33	throat	84	8.86244	3.75246
1375	750,430,28	throat	1	2	1
1376	748,432,28	throat	1	2	1
1377	749,430,33	throat	19	3.41419	1
1378	228,448,31	throat	79	8.48602	3.80166
1379	837,451,34	throat	170	11.0452	5.49856
1380	846,459,33	throat	140	10.4294	4.84173
1381	850,463,39	throat	1	2	1
1382	338,485,47	throat	1014	25.5374	10.2524
1383	787,501,33	throat	404	16.7418	7.20407
1384	1131,100,31	throat	18	5.30751	3.09279
1385	854,201,29	throat	1	2	1
1386	853,199,31	throat	1	2	1
1387	854,206,32	throat	72	4.802	1.93417
1388	955,209,30	throat	6	3.40325	1
1389	49,72,34	throat	208	7.89067	1.70711
1390	856,211,35	throat	44	5.69265	1.70711
1391	855,216,36	throat	4	2	1.57735
1392	856,218,38	throat	1	2	1
1393	49,653,35	throat	75	8.1372	3.94153
1394	48,659,33	throat	1	2	1
1395	41,653,38	throat	17	3.78815	1
1396	46,661,37	throat	1	2	1
1397	47,648,39	throat	1	2	1
1398	1243,22,32	throat	4	10.0491	3.60833
1399	1052,117,34	throat	82	7.93642	3.02247
1400	846,197,32	throat	2	2	1
1401	889,195,34	throat	330	9.52831	1.70711
1402	695,823,38	throat	98	7.55305	1.70711
1403	1055,109,34	throat	29	6.01389	1.89407
1404	607,130,33	throat	1	2	1
1405	605,133,36	throat	10	3.41421	1
1406	605,134,41	throat	1	2	1
1407	659,190,40	throat	288	12.3371	6.34809
1408	897,212,33	throat	4	8.17737	2.99337
1409	200,425,38	throat	122	8.78909	2.95654
1410	73,471,44	throat	1123	37.6234	18.0834
1411	93,474,56	throat	1881	36.8836	7.72462
1412	15,851,33	throat	4	30.0706	13.6724
1413	1076,895,43	throat	156	8.23845	3.93219
1414	644,173,40	throat	219	12.9925	4.67459
1415	649,178,40	throat	82	11.9197	5.10846
1416	280,393,41	throat	224	11.5844	5.90589
1417	913,814,53	throat	1692	21.9791	6.45692
1418	918,846,36	throat	374	20.3033	10.1517
1419	1108,898,50	throat	799	24.486	7.4676
1420	1058,108,39	throat	148	10.8101	4.05374
1421	616,136,36	throat	4	12.0011	5.406
1422	644,184,41	throat	137	11.9336	5.07699
1423	642,189,44	throat	1	2	1
1424	199,458,46	throat	597	18.8378	3.18162
1425	188,422,45	throat	84	6.37731	2.23796
1426	649,587,45	throat	572	16.4544	7.10814
1427	652,600,47	throat	1	2	1
1428	656,599,48	throat	1	2	1
1429	1138,613,40	throat	95	9.75885	4.04302
1430	1115,619,40	throat	70	9.09178	3.76217
1431	166,696,41	throat	147	7.18651	2.28262
1432	163,691,37	throat	3	2	1
1433	163,690,39	throat	1	2	1
1434	689,824,41	throat	133	9.00983	3.44223
1435	888,840,64	throat	4333	42.9302	6.33459
1436	854,857,62	throat	1	2	1
1437	854,855,63	throat	2	2	1
1438	355,945,45	throat	1386	25.5301	11.033
1439	3,662,43	border_throat	106	12.4417	3.87723
1440	580,126,45	throat	312	9.59728	4.3422
1441	597,141,42	throat	1	2	1
1442	634,151,45	throat	285	11.9007	3.02247
1443	687,352,38	throat	3	2	1
1444	685,352,41	throat	5	3.1547	1
1445	1088,649,55	throat	2893	33.8948	13.8174
1446	130,774,49	throat	482	14.1118	5.43039
1447	500,833,63	throat	756	23.0603	9.21457
1448	1234,30,39	throat	1	2	1
1449	1244,31,45	throat	274	11.6015	5.34231
1450	1245,39,46	throat	4	2	-1
1451	1254,28,46	throat	1	2	1
1452	1249,39,46	throat	1	2	1
1453	1245,24,47	throat	1	2	1
1454	73,460,71	throat	3304	35.6407	12.2243
1455	440,862,55	throat	865	21.2483	10.2614
1456	452,848,44	throat	4	2	1
1457	419,849,57	throat	3	2	1
1458	417,847,58	throat	1	2	1
1459	415,848,58	throat	2	2	1
1460	1084,894,41	throat	8	12.0734	4.88453
1461	77,286,50	throat	240	9.12048	2.54533
1462	844,246,46	throat	143	7.66823	2.90066
1463	847,249,50	throat	4	2	1
1464	603,608,44	throat	65	5.72384	-1
1465	1113,622,44	throat	47	8.53319	3.99808
1466	16,710,63	border_throat	1308	25.0668	11.951
1467	678,821,43	throat	8	10.1516	4.50576
1468	1045,653,44	throat	1	2	1
1469	1047,651,49	throat	67	7.40156	2.65218
1470	699,824,48	throat	95	7.6754	3.8377
1471	708,819,55	throat	21	4.38941	1
1472	380,930,51	throat	461	21.8883	6.83026
1473	1225,952,52	throat	489	11.0857	2.54533
1474	1106,601,75	throat	2210	30.9797	14.2542
1475	1121,592,111	throat	4	2	-1
1476	688,816,62	throat	638	14.295	4.10523
1477	1090,894,50	throat	356	16.1894	7.14412
1478	581,10,47	border_throat	425	19.6474	7.00068
1479	614,170,55	throat	451	15.3842	7.43526
1480	616,183,52	throat	1	2	1
1481	609,186,62	throat	1	2	1
1482	605,170,58	throat	500	15.1187	6.4348
1483	328,919,63	throat	989	21.512	7.54045
1484	108,310,51	throat	49	5.71883	1.99999
1485	106,315,58	throat	2	2	-1
1486	1132,470,47	throat	4	8.28447	2.68895
1487	1056,902,47	throat	8	3.1547	-1
1488	1061,901,53	throat	21	3.78815	1.70162
1489	4,176,49	border_throat	84	7.38011	3.5773
1490	0,191,48	border_throat	1	2	1
1491	784,507,53	throat	621	20.1624	8.58122
1492	636,578,75	throat	2690	32.7443	14.9107
1493	343,960,70	throat	3112	32.4423	10.3829
1494	0,192,55	border_throat	19	3.1547	1
1495	104,306,49	throat	2	2	1
1496	100,311,54	throat	131	8.44457	3.72374
1497	91,312,55	throat	1	2	1
1498	939,581,63	throat	657	25.0835	11.8635
1499	929,589,63	throat	1	2	1
1500	917,579,71	throat	1	2	1
1501	986,646,94	throat	5256	55.783	26.5123
1502	982,676,113	throat	1	2	1
1503	976,621,127	throat	1	2	1
1504	2,959,50	border_throat	20	3.41421	1
1505	589,146,50	throat	4	14.0129	6.38882
1506	589,154,60	throat	418	12.6433	4.04804
1507	579,159,58	throat	1	2	1
1508	1132,469,52	throat	88	7.44175	3.66648
1509	456,847,65	throat	678	19.5637	7.73876
1510	457,839,76	throat	1	2	1
1511	114,1,53	border_throat	93	11.0043	4.37019
1512	1030,503,56	throat	157	10.2611	3.7564
1513	351,493,62	throat	1250	24.803	10
1514	364,522,53	throat	1	2	1
1515	546,625,88	throat	2385	36.3367	14.6228
1516	940,703,68	throat	1099	22.6617	8.99984
1517	125,731,75	throat	2812	31.355	14.685
1518	1075,896,52	throat	2	2	1.70711
1519	1069,894,54	throat	30	4.46914	1
1520	1074,891,56	throat	3	2	1
1521	1026,652,110	throat	8784	57.1105	25.545
1522	98,310,61	throat	258	10.6001	4.86124
1523	1021,508,56	throat	37	6.03773	2.29183
1524	1024,503,61	throat	11	5.09064	1.7071
1525	1104,895,62	throat	626	23.7703	10.8812
1526	5,177,60	border_throat	179	12.0968	3.3839
1527	1021,501,58	throat	57	6.66183	1.70711
1528	1021,496,59	throat	1	2	1
1529	1018,503,59	throat	81	8.67154	3.69728
1530	597,604,109	throat	4565	29.7674	2.86805
1531	685,820,56	throat	4	12.2812	5.80799
1532	468,827,67	throat	670	17.3912	8.38649
1533	472,833,74	throat	1	2	1
1534	466,836,74	throat	1	2	1
1535	1063,897,58	throat	3	2	1
1536	1035,895,80	throat	244	11.9065	4.74436
1537	113,2,59	border_throat	89	12.3971	3.99994
1538	1198,60,79	throat	1594	28.0311	13.0015
1539	1186,61,60	throat	12	3.1547	1.57735
1540	1185,64,64	throat	1	2	1
1541	1190,44,76	throat	1	2	1
1542	126,0,60	border_throat	39	6.60626	2.98458
1543	1023,509,62	throat	55	7.88613	3.94306
1544	391,549,59	throat	4	8.29051	2.84812
1545	955,723,64	throat	100	8.24658	3.98543
1546	403,829,68	throat	250	10.9618	4.81478
1547	113,408,80	throat	1147	16.6319	6.48189
1548	460,601,61	throat	4	20.1763	9.42045
1549	242,803,61	throat	2	2	1
1550	240,804,71	throat	68	5.9816	2.401
1551	753,812,67	throat	161	8.62478	3.02853
1552	291,858,87	throat	1356	14.8706	5.47667
1553	300,906,94	throat	14	4.38629	1.96393
1554	303,911,97	throat	2	2	1
1555	427,825,75	throat	539	11.9969	4.85017
1556	420,799,81	throat	10	3.1547	1
1557	420,796,82	throat	3	2	1
1558	419,794,84	throat	13	3.1547	1
1559	1251,896,103	border_throat	15965	86.577	41.5564
1560	1231,829,95	throat	2	2	1
1561	1164,911,82	throat	990	24.0413	7.47245
1562	244,201,76	throat	578	15.0731	5.41039
1563	237,192,74	throat	1	2	1
1564	813,265,76	throat	444	13.4965	2
1565	759,479,72	throat	223	10.1153	5.00129
1566	972,885,66	throat	70	6.95182	1.70711
1567	1014,223,65	throat	11	14.0473	6.74232
1568	982,535,69	throat	208	12.7543	6.32716
1569	421,841,64	throat	4	10.5863	4.18596
1570	0,200,74	border_throat	79	6.72731	3
1571	1002,523,78	throat	679	20.1835	9.75562
1572	412,565,69	throat	152	12.1679	4.50647
1573	452,825,76	throat	538	14.9076	6.0439
1574	456,808,78	throat	3	2	1
1575	283,927,70	throat	51	6.46986	3.50295
1576	958,719,66	throat	69	7.93758	3.29673
1577	1002,904,73	throat	242	8.80746	3.41773
1578	719,320,90	throat	4102	55.1886	26.6901
1579	977,887,69	throat	46	4.92038	1.70711
1580	610,181,72	throat	81	8.53187	4.50112
1581	614,184,77	throat	1	2	1
1582	829,274,75	throat	203	9.17543	-1
1583	830,295,80	throat	777	14.3371	4.3709
1584	87,312,70	throat	41	5.98991	1.57735
1585	147,627,71	throat	101	7.27803	3.18355
1586	564,728,114	throat	7362	51.7065	13.0428
1587	980,881,68	throat	1	2	1
1588	1102,889,82	throat	766	26	12.76
1589	824,281,73	throat	30	7.37202	2.41421
1590	327,471,70	throat	2	5.09066	1.70711
1591	1115,564,76	throat	323	10.6799	5.07808
1592	134,569,75	throat	107	8.26286	3.64889
1593	129,578,77	throat	1	2	1
1594	128,575,78	throat	2	2	1
1595	136,576,84	throat	1	2	1
1596	137,573,86	throat	1	2	1
1597	245,814,81	throat	205	10.0445	4.47018
1598	1128,897,82	throat	1361	28.4314	13.664
1599	1108,904,76	throat	1	2	1
1600	559,103,85	throat	528	12.558	5
1601	1024,215,72	throat	8	16.2299	7.22874
1602	216,251,83	throat	1692	30.8065	11.6589
1603	230,267,77	throat	756	24.9312	11.6629
1604	308,462,81	throat	817	19.1365	7.82023
1605	146,626,74	throat	96	7.89685	2.5447
1606	760,805,91	throat	601	16.9773	6.93868
1607	93,309,76	throat	138	8.74176	3.68811
1608	217,445,78	throat	149	10.822	5.41101
1609	218,438,75	throat	1	2	1
1610	223,443,84	throat	1	2	1
1611	332,478,75	throat	307	18.1338	7.54749
1612	324,475,72	throat	6	6.66542	2.23626
1613	572,153,76	throat	96	9.98556	4.86737
1614	578,158,81	throat	179	11.3691	5.68455
1615	86,311,76	throat	70	8.66306	3.59368
1616	995,903,73	throat	4	8.08243	2.51022
1617	668,284,100	throat	6279	60.8488	27.8342
1618	707,283,125	throat	1	2	1
1619	112,444,79	throat	302	12.4094	4.93919
1620	104,442,76	throat	1	2	1
1621	144,622,79	throat	126	9.25747	3.95568
1622	785,804,86	throat	319	13.1656	5.87343
1623	713,815,74	throat	1	2	1
1624	724,803,95	throat	742	15.009	6.47428
1625	732,809,103	throat	1	2	1
1626	737,808,116	throat	1	2	1
1627	115,303,77	throat	84	8.4592	3.00173
1628	520,648,91	throat	1818	28.651	11.7007
1629	362,498,82	throat	1890	28.319	8.36544
1630	1087,28,82	throat	254	9.40732	3.25244
1631	1024,242,84	throat	208	11.0475	4.14755
1632	241,280,79	throat	37	11.2328	5.61638
1633	103,306,78	throat	145	9.49998	3.82465
1634	93,427,89	throat	1275	18.5409	8.83896
1635	116,437,92	throat	1	2	1
1636	113,437,93	throat	2	2	1
1637	380,527,79	throat	39	10.114	3.7584
1638	134,581,80	throat	75	7.4506	3.4778
1639	142,615,78	throat	12	8.91485	3.05129
1640	734,265,84	throat	351	12.9877	6.14118
1641	723,265,89	throat	436	13.4963	4.38135
1642	248,288,87	throat	515	19.7003	7.66859
1643	289,313,142	throat	878	19.8079	8.5759
1644	112,303,82	throat	148	9.87993	4.24224
1645	103,420,85	throat	643	15.6559	6.27902
1646	678,554,108	throat	1811	23.273	8.41964
1647	690,574,110	throat	1	2	1
1648	688,574,112	throat	3	2	1
1649	131,579,82	throat	68	8.22004	3.52388
1650	133,585,87	throat	1	2	1
1651	209,736,81	throat	68	7.31559	2.50272
1652	984,807,85	throat	362	12.929	4.35762
1653	1017,900,82	throat	207	11.5508	4.37089
1654	116,431,83	throat	50	11.7481	5
1655	110,417,92	throat	5	3.83379	1.70711
1656	116,435,83	throat	51	11.7071	5
1657	343,480,103	throat	1729	29.406	6.35238
1658	326,496,118	throat	1	2	1
1659	337,486,121	throat	1	2	1
1660	726,533,113	throat	2645	26.7516	10.252
1661	752,561,125	throat	1	2	1
1662	752,560,127	throat	7	3.1547	1
1663	976,796,83	throat	187	12.0327	4.91201
1664	973,791,86	throat	3	2	1
1665	1012,899,87	throat	224	11.3998	5.18299
1666	239,262,96	throat	489	17.6382	8.34457
1667	80,313,80	throat	41	6.11417	2.50364
1668	89,309,85	throat	182	10.505	3.98611
1669	566,137,92	throat	370	11.612	4.3709
1670	574,156,85	throat	219	12.2872	5.31873
1671	824,314,86	throat	223	13.4698	6.09661
1672	587,167,87	throat	155	7.17061	1.99997
1673	593,171,94	throat	5	2	1
1674	94,305,83	throat	9	5.58754	1
1675	97,310,84	throat	6	6.88429	2.54529
1676	433,325,82	throat	4	8.42699	3.66956
1677	96,308,83	throat	1	9.29447	4.64724
1678	383,526,90	throat	199	13.0529	6.89071
1679	562,655,120	throat	3785	31.3981	6.6141
1680	100,305,95	throat	352	12.5176	6.25881
1681	103,298,106	throat	2	2	1
1682	838,311,90	throat	70	9.7079	4.61623
1683	560,0,85	border_throat	3	14.2331	6.13218
1684	140,614,85	throat	4	10.1022	4.20629
1685	6,693,89	border_throat	338	15.6133	7.42775
1686	1150,750,85	throat	4	8.15526	2.98752
1687	1150,899,90	throat	323	22.8887	9.2465
1688	301,899,90	throat	150	9.35844	3.46305
1689	553,58,95	throat	126	8.46251	1.70711
1690	1045,231,95	throat	519	15.1642	5.21544
1691	1036,239,88	throat	14	6.60972	2.53121
1692	123,586,95	throat	134	8.18805	3.67513
1693	137,610,92	throat	283	12.6913	5.15208
1694	15,697,91	throat	133	13.864	6.79252
1695	25,704,89	throat	170	11.6335	5.89512
1696	33,703,96	throat	1	2	1
1697	1032,248,95	throat	250	12.6164	4.87971
1698	1037,250,88	throat	3	2	1
1699	1155,475,88	throat	5	2	1
1700	1146,771,94	throat	196	12.0336	5.61371
1701	113,6,90	throat	84	6.77756	2.401
1702	115,1,92	throat	1	2	1
1703	1043,242,98	throat	385	12.7996	2.54533
1704	297,898,94	throat	165	9.99392	4.37721
1705	1148,898,119	throat	2008	27.6897	12.1337
1706	1144,909,99	throat	1	2	1
1707	1071,104,90	throat	3	2	1
1708	241,217,93	throat	325	14.9208	7.00535
1709	228,242,107	throat	992	21.283	7.20696
1710	1172,512,95	throat	144	10.0731	3.44223
1711	1133,894,103	throat	870	29.0737	12.2697
1712	255,204,100	throat	241	12.243	4.99968
1713	266,181,119	throat	21	5.55099	2.75261
1714	124,583,91	throat	4	8.02347	3.05365
1715	1144,765,91	throat	4	10.0494	4.23852
1716	608,295,96	throat	129	8.48114	1
1717	837,316,92	throat	4	12.0264	5.34081
1718	156,708,104	throat	1757	26.4658	10.5448
1719	155,686,95	throat	2	2	-1
1720	153,688,96	throat	1	2	1
1721	113,7,95	throat	138	7.64179	3.7619
1722	104,16,93	throat	2	2	1
1723	1074,47,106	throat	766	18.9426	7.56852
1724	612,300,100	throat	149	11.7948	5.18885
1725	1087,55,96	throat	55	7.31261	1.89407
1726	1081,56,97	throat	3	3.40325	1
1727	1089,55,104	throat	203	10.4046	3.30392
1728	1090,59,97	throat	155	9.18014	2
1729	1044,259,99	throat	103	7.33193	1
1730	1045,259,106	throat	2	2	1
1731	1080,58,95	throat	1	2	1
1732	1079,58,97	throat	4	3.1547	1.57735
1733	1085,66,98	throat	45	6.78464	2.30442
1734	1086,71,98	throat	1	2	1
1735	615,286,95	throat	2	2	1
1736	618,286,100	throat	4	2	1
1737	263,302,125	throat	2255	29.1145	8.96127
1738	267,316,111	throat	2562	30.3504	14.0685
1739	15,689,102	throat	209	12.8843	6.4099
1740	23,759,99	throat	159	7.22953	-1
1741	1170,508,99	throat	130	8.7417	2.54533
1742	127,596,96	throat	4	12.2955	5.1015
1743	1110,894,104	throat	696	20.3333	9.18593
1744	1087,894,105	throat	637	19.9596	5.61737
1745	288,912,107	throat	217	9.01468	4.19182
1746	304,912,98	throat	1	2	1
1747	404,767,103	throat	111	7.87607	3.20775
1748	293,807,114	throat	784	16.3498	7.32745
1749	1095,66,98	throat	94	8.73822	4.03882
