  6298  2.138000E-003  2.138000E-003  2.138000E-003
  1470 1.427115E-003 3.367350E-004 1.865405E-003   3	 3210	 2470	 1776	    0	    0	 5202	 3845	 5201
  1471 1.619535E-003 7.429550E-004 3.741500E-004   3	 5494	 5495	 1755	    0	    0	 4607	 5204	 3958
  1472 1.373665E-003 1.384355E-003 1.501945E-003   2	 4457	 2211	    0	    0	 5205	 4124
  1473 1.459185E-003 4.970850E-004 5.879500E-005   3	 1504	 5944	 4826	    0	    0	 5208	 1576	 1892
  1474 3.367350E-004 3.581150E-004 1.357630E-003   3	 2613	 3716	 5112	    0	    0	 5211	 2751	 1338
  1475 1.090380E-003 4.703600E-004 1.790575E-003   3	 4076	 5454	 5656	    0	    0	 5216	 4169	 3675
  1476 6.788150E-004 1.405735E-003 2.031100E-004   2	 5568	 2828	    0	    0	 1760	 5218
  1477 1.373665E-003 7.269200E-004 4.329450E-004   2	 1958	 5338	    0	    0	 3012	 5220
  1478 7.857150E-004 9.300300E-004 1.924200E-004   2	 2076	 3887	    0	    0	 5226	 4123
  1479 9.781350E-004 1.069000E-005 4.276000E-004   2	 4724	 4995	    0	    0	 5228	  914
  1480 1.790575E-003 9.834800E-004 4.382900E-004   3	 4719	 4906	 5828	    0	    0	 5171	 5172	 5230
  1481 9.139950E-004 2.121965E-003 1.352285E-003   1	 3502	    0	    0	 5231
  1482 1.421770E-003 1.603500E-005 7.483000E-005   3	  323	 2221	 5860	    0	    0	 2690	 5232	 4033
  1483 4.810500E-004 1.753160E-003 9.086500E-004   4	 3866	  172	 1055	 1954	    0	    0	 1326	 1170	 4104	 5233
  1484 4.543250E-004 1.571430E-003 4.917400E-004   1	 2080	    0	    0	 5234
  1485 4.169100E-004 1.779885E-003 9.460650E-004   3	 1954	 1461	 1486	    0	    0	 4557	 1418	 5235
  1486 4.169100E-004 1.806610E-003 1.026240E-003   5	 3572	 5937	 5867	 2621	 1485	    0	    0	 4208	 1988	 1184	 4988	 5235
  1487 1.042275E-003 1.261420E-003 3.046650E-004   2	 1495	 1821	    0	    0	 2762	 5236
  1488 1.550050E-003 2.351800E-004 1.320215E-003   3	  945	 5264	  893	    0	    0	 2411	 5237	 3513
  1489 1.811955E-003 2.565600E-004 4.329450E-004   1	 5325	    0	    0	 5238
  1490 2.068515E-003 1.133140E-003 1.603500E-005   2	 2682	 2611	    0	    0	 4886	 5239
  1491 3.581150E-004 1.640915E-003 5.986400E-004   2	 5890	 3645	    0	    0	 5240	 2579
  1492 1.122450E-003 2.939750E-004 1.512635E-003   2	 3515	 4071	    0	    0	 2645	 5245
  1493 1.753160E-003 3.955300E-004 1.026240E-003   4	 4158	 3848	 5444	 4312	    0	    0	 2604	 1232	 4888	 5252
  1494 8.552000E-005 1.485910E-003 9.246850E-004   3	 1278	 1412	 4225	    0	    0	 2364	  938	 5260
  1495 1.042275E-003 1.320215E-003 3.046650E-004   2	 1487	 1821	    0	    0	 2762	 5261
  1496 1.876095E-003 5.345000E-005 1.138485E-003   5	  291	 3717	 3847	 1497	 4206	    0	    0	 2619	 1682	 1683	 5265	  760
  1497 1.860060E-003 8.552000E-005 1.149175E-003   3	 3717	 1496	 3847	    0	    0	 2806	 5265	 1239
  1498 9.888250E-004 1.982995E-003 1.234695E-003   1	 2026	    0	    0	 5267
  1499 1.571430E-003 1.266765E-003 1.464530E-003   3	 1527	 4459	 2506	    0	    0	 1383	 5270	 2650
  1500 1.795920E-003 9.621000E-005 1.026240E-003   3	 2273	 4483	 2274	    0	    0	 5071	 3581	 5273
  1501 8.765800E-004 1.892130E-003 1.528670E-003   3	 5866	 5465	 2622	    0	    0	 2002	 2233	 5274
  1502 2.052480E-003 5.932950E-004 1.448495E-003   3	 1037	 3862	 3148	    0	    0	 2895	 3844	 5279
  1503 1.395045E-003 4.008750E-004 2.138000E-005   3	 1504	  440	  228	    0	    0	 5281	  690	  498
  1504 1.464530E-003 4.810500E-004 1.069000E-005   3	 1473	 1503	  440	    0	    0	 5208	 5281	  689
  1505 1.763850E-004 1.293490E-003 8.017500E-005   1	 2469	    0	    0	 5284
  1506 2.020410E-003 4.863950E-004 9.139950E-004   2	 4585	 3067	    0	    0	 4793	 5285
  1507 1.699710E-003 2.084550E-003 1.988340E-003   2	 4486	 1302	    0	    0	 5292	 4489
  1508 1.336250E-004 2.993200E-004 1.181245E-003   3	 6046	 1775	 5983	    0	    0	 4631	 5295	 5294
  1509 1.074345E-003 3.955300E-004 5.184650E-004   4	 3045	 1744	 1745	 3046	    0	    0	 5045	  941	 5303	 2905
  1510 8.658900E-004 7.750250E-004 6.360550E-004   4	 5566	 2244	 4478	 4927	    0	    0	 5154	  869	 5304	 4992
  1511 1.662295E-003 1.330905E-003 1.047620E-003   3	 3538	 5425	 2902	    0	    0	 5255	 5306	 1062
  1512 3.367350E-004 1.608845E-003 2.672500E-004   4	 2122	 2121	 4566	 4863	    0	    0	 4090	 5308	 4081	 1489
  1513 1.095725E-003 1.443150E-004 1.036930E-003   2	 1514	 5584	    0	    0	 5313	 1523
  1514 1.058310E-003 1.603500E-004 1.020895E-003   1	 1513	    0	    0	 5313
  1515 6.414000E-005 1.667640E-003 2.116620E-003   1	 1956	    0	    0	 5314
  1516 1.304180E-003 1.122450E-004 1.678330E-003   5	 1588	 1590	 3827	 1589	 1734	    0	    0	 2011	 5315	  551	 2530	 1966
  1517 1.742470E-003 1.079690E-003 2.084550E-003   2	 2771	 6022	    0	    0	 5316	 2208
  1518 9.621000E-004 1.614190E-003 1.496600E-003   2	 5015	 5485	    0	    0	 5224	 5317
  1519 7.857150E-004 1.485910E-003 1.977650E-003   3	 1334	  331	 3373	    0	    0	 4530	 1806	 5318
  1520 1.234695E-003 1.004860E-003 1.443150E-004   3	 2883	 5299	 5300	    0	    0	 5319	 5321	 5320
  1521 8.498550E-004 1.229350E-003 1.694365E-003   2	 4365	 3284	    0	    0	 5322	 5323
  1522 1.491255E-003 1.539360E-003 6.948500E-004   3	 2806	 5445	 4473	    0	    0	 2252	  803	 5324
  1523 1.929545E-003 5.986400E-004 8.070950E-004   1	 5109	    0	    0	 5325
  1524 2.121965E-003 2.031100E-003 4.863950E-004   4	 4476	 4896	 1525	    0	    0	    1	 5068	 4775	 5327	  343
  1525 2.105930E-003 2.004375E-003 5.291550E-004   2	 1524	 4896	    0	    0	 5327	 5326
  1526 5.451900E-004 5.558800E-004 2.458700E-004   2	 5009	 3499	    0	    0	 5329	 5328
  1527 1.582120E-003 1.298835E-003 1.539360E-003   4	 1499	 1247	 1883	 5581	    0	    0	 1383	 2808	 5330	 1117
  1528 1.443150E-003 1.165210E-003 6.627800E-004   4	 3792	 5415	 2220	 1529	    0	    0	 4984	 4896	 2339	 5331
  1529 1.459185E-003 1.186590E-003 6.895050E-004   2	 5471	 1528	    0	    0	 2297	 5331
  1530 2.121965E-003 3.313900E-004 4.062200E-004   4	 3661	    0	 5961	 3676	    0	    1	 1027	  342	 5332	 4973
  1531 1.582120E-003 1.897475E-003 6.467450E-004   2	 5350	 2263	    0	    0	 5333	 4926
  1532 8.070950E-004 5.131200E-004 1.753160E-003   3	 3105	 5657	 3372	    0	    0	 2473	 3803	 5334
  1533 3.741500E-004 1.341595E-003 1.090380E-003   1	 5777	    0	    0	 5335
  1534 1.614190E-003 1.902820E-003 1.603500E-005   3	 4100	 5808	 5809	    0	    0	  496	 4863	 5336
  1535 3.100100E-004 5.505350E-004 1.026240E-003   1	 5998	    0	    0	 5337
  1536 4.650150E-004 1.988340E-003 1.480565E-003   2	 3859	 1625	    0	    0	 5338	 5339
  1537 6.520900E-004 5.879500E-004 1.523325E-003   3	 1443	 5441	 5473	    0	    0	 5137	 4114	 5340
  1538 2.121965E-003 7.108850E-004 2.405250E-004   3	    0	  200	 1539	    0	    1	  341	 2207	 5341
  1539 2.121965E-003 6.627800E-004 2.672500E-004   3	 5612	    0	 1538	    0	    1	  958	  340	 5341
  1540 9.246850E-004 4.917400E-004 2.009720E-003   4	 5656	  994	 2584	 4237	    0	    0	  561	 2991	 2169	 5342
  1541 8.284750E-004 1.507290E-003 1.341595E-003   3	 5715	 5988	 6054	    0	    0	 5227	 5343	 5344
  1542 1.469875E-003 7.162300E-004 1.443150E-003   1	 5551	    0	    0	 5345
  1543 4.276000E-004 1.865405E-003 1.512635E-003   1	 4176	    0	    0	 5346
  1544 4.863950E-004 2.041790E-003 1.272110E-003   2	 3541	 4122	    0	    0	 5347	 1809
  1545 1.443150E-003 3.207000E-005 4.329450E-004   2	 5995	 6023	    0	    0	 5349	 5348
  1546 1.624880E-003 4.169100E-004 8.979600E-004   3	 5852	 4490	 2548	    0	    0	 2545	 5351	 5350
  1547 4.276000E-004 1.977650E-003 5.345000E-004   1	 5481	    0	    0	 5352
  1548 8.819250E-004 9.888250E-004 2.057825E-003   2	 2173	 3597	    0	    0	 5063	 5353
  1549 5.238100E-004 1.763850E-004 9.888250E-004   2	 1320	 1634	    0	    0	 2813	 5354
  1550 9.941700E-004 6.788150E-004 1.950925E-003   1	 3972	    0	    0	 5355
  1551 2.089895E-003 3.153550E-004 1.282800E-004   4	 2441	 4696	 1552	 4609	    0	    0	 4226	 5229	 5356	 2279
  1552 2.116620E-003 3.260450E-004 1.550050E-004   2	    0	 1551	    0	    1	  339	 5356
  1553 1.042275E-003 6.895050E-004 1.614190E-003   2	 4187	 5078	    0	    0	 5357	 5358
  1554 7.429550E-004 1.154520E-003 1.806610E-003   2	 3810	 1725	    0	    0	 5359	 4140
  1555 1.587465E-003 1.416425E-003 1.362975E-003   1	 4722	    0	    0	 5360
  1556 1.042275E-003 1.523325E-003 1.753160E-003   3	 4858	 2676	 4297	    0	    0	 5156	  653	 5361
  1557 2.565600E-004 1.870750E-003 6.841600E-004   5	 3604	  862	 3238	 3602	 3603	    0	    0	 2331	 2230	 3725	 3992	 5362
  1558 1.956270E-003 2.298350E-004 9.567550E-004   2	  573	 1559	    0	    0	 2414	 5363
  1559 1.950925E-003 2.565600E-004 9.781350E-004   1	 1558	    0	    0	 5363
  1560 1.737125E-003 8.070950E-004 1.224005E-003   3	 4461	 3471	  174	    0	    0	 3790	 5364	 2143
  1561 1.603500E-004 1.972305E-003 1.443150E-003   2	 4444	 1562	    0	    0	 2682	 5365
  1562 1.603500E-004 1.940235E-003 1.443150E-003   2	 5314	 1561	    0	    0	 1732	 5365
  1563 4.329450E-004 5.558800E-004 8.177850E-004   1	 4200	    0	    0	 5366
  1564 3.901850E-004 1.069000E-005 2.031100E-004   1	 3713	    0	    0	 5367
  1565 7.269200E-004 7.322650E-004 1.191935E-003   2	 5711	 4303	    0	    0	 5217	 5368
  1566 5.612250E-004 1.069000E-005 8.658900E-004   1	 4467	    0	    0	 5369
  1567 9.353750E-004 1.453840E-003 1.095725E-003   3	 5988	 5887	 2924	    0	    0	  481	 4895	 5370
  1568 1.822645E-003 1.763850E-004 9.246850E-004   2	 1243	 1906	    0	    0	 4421	 5371
  1569 2.073860E-003 1.534015E-003 3.474250E-004   1	 2489	    0	    0	 5372
  1570 2.121965E-003 5.826050E-004 4.329450E-004   2	    0	 5612	    0	    1	  338	 5373
  1571 5.505350E-004 6.414000E-004 1.870750E-003   2	 4317	 4806	    0	    0	 5213	 5374
  1572 1.266765E-003 1.010205E-003 6.574350E-004   1	 3367	    0	    0	 5375
  1573 1.213315E-003 2.298350E-004 8.498550E-004   3	 4528	 5461	 4326	    0	    0	 4581	 5376	 5377
  1574 1.213315E-003 7.483000E-005 1.667640E-003   6	 1734	 1078	 1588	  267	 1733	 1575	    0	    0	 5214	 2032	 1992	 2521	 3894	 5378
  1575 1.213315E-003 1.015550E-004 1.603500E-003   2	 1078	 1574	    0	    0	 2043	 5378
  1576 1.026240E-003 1.320215E-003 1.806610E-003   2	  524	 1992	    0	    0	 3114	 5379
  1577 1.069000E-005 1.020895E-003 5.291550E-004   2	 3665	   -1	    1	    0	 5380	  337
  1578 6.414000E-005 1.282800E-004 1.165210E-003   3	 2814	 2031	 6046	    0	    0	 2953	 5382	 5381
  1579 9.086500E-005 1.672985E-003 1.662295E-003   6	 1580	  550	  679	 3688	 3387	 3742	    0	    0	 5384	 3143	 3281	 1057	 1543	 3811
  1580 1.122450E-004 1.710400E-003 1.656950E-003   3	 1579	  550	 2294	    0	    0	 5384	 3142	 5383
  1581 7.429550E-004 9.300300E-004 1.362975E-003   2	 3681	 1582	    0	    0	 5163	 5385
  1582 7.589900E-004 9.621000E-004 1.362975E-003   3	  425	 1206	 1581	    0	    0	 2913	 4381	 5385
  1583 3.207000E-005 2.993200E-004 1.042275E-003   1	 6035	    0	    0	 5386
  1584 1.982995E-003 7.269200E-004 1.122450E-003   2	 4972	 5490	    0	    0	 3592	 5387
  1585 3.260450E-004 9.888250E-004 4.917400E-004   2	 2067	 1586	    0	    0	 4747	 5389
  1586 3.848400E-004 9.727900E-004 4.703600E-004   2	 5287	 1585	    0	    0	 5388	 5389
  1587 1.582120E-003 2.121965E-003 1.656950E-003   2	 3994	 2896	    0	    0	 5390	 5391
  1588 1.282800E-003 8.552000E-005 1.640915E-003   6	 2954	 1516	 1734	 1590	 1574	 1589	    0	    0	 2061	 2011	 4030	 5392	 1992	 2542
  1589 1.330905E-003 1.175900E-004 1.630225E-003   3	 1516	 1590	 1588	    0	    0	 2530	 5393	 2542
  1590 1.320215E-003 9.086500E-005 1.662295E-003   4	  264	 1516	 1588	 1589	    0	    0	 2514	 5315	 5392	 5393
  1591 4.810500E-004 4.276000E-005 7.376100E-004   1	 5580	    0	    0	 5394
  1592 6.414000E-004 2.939750E-004 6.734700E-004   3	 4493	 4441	 1111	    0	    0	 4862	 5395	 4282
  1593 2.079205E-003 1.191935E-003 1.261420E-003   4	 1063	  645	 2107	 1277	    0	    0	 4225	 3247	 5396	 2919
  1594 1.047620E-003 1.437805E-003 1.234695E-003   1	 5886	    0	    0	 5397
  1595 5.505350E-004 7.376100E-004 1.635570E-003   3	 3309	 3382	 1893	    0	    0	 5399	 5398	 4195
  1596 4.543250E-004 1.416425E-003 4.596700E-004   4	 3342	 4472	 3601	 3606	    0	    0	 2914	 1225	 2940	 5400
  1597 1.966960E-003 7.589900E-004 1.314870E-003   5	 1598	 1238	 5213	 4972	 1166	    0	    0	 5401	 4417	 3705	 2896	 2269
  1598 1.961615E-003 7.910600E-004 1.330905E-003   3	 1166	 5213	 1597	    0	    0	 4339	 5402	 5401
  1599 2.121965E-003 1.966960E-003 7.162300E-004   2	 5548	    0	    0	    1	 5403	  336
  1600 1.111760E-003 2.121965E-003 1.186590E-003   3	 2304	 1395	 3427	    0	    0	 4995	 4893	 5404
  1601 8.926150E-004 1.999030E-003 5.826050E-004   2	 3273	 1602	    0	    0	  992	 5405
  1602 8.819250E-004 2.036445E-003 5.826050E-004   3	 3273	 1601	 1148	    0	    0	 1344	 5405	 2613
  1603 5.932950E-004 4.115650E-004 1.127795E-003   2	 4825	 4487	    0	    0	 5406	 5407
  1604 2.052480E-003 1.560740E-003 1.950925E-003   3	 2458	 2459	 2385	    0	    0	 5409	 5408	 2304
  1605 2.298350E-004 2.121965E-003 1.159865E-003   2	 2941	 4443	    0	    0	 5410	 1812
  1606 7.269200E-004 1.202625E-003 1.726435E-003   3	 5148	 3260	  670	    0	    0	 5188	 5411	 3272
  1607 2.009720E-003 4.276000E-005 1.256075E-003   3	 4226	 3126	 4227	    0	    0	 4831	 4222	 5412
  1608 1.469875E-003 4.596700E-004 1.667640E-003   1	 5569	    0	    0	 5413
  1609 1.924200E-003 2.036445E-003 6.734700E-004   3	 5765	 3942	 3443	    0	    0	 5023	 2311	 5414
  1610 1.170555E-003 7.269200E-004 9.941700E-004   2	 1808	 4805	    0	    0	 4209	 5415
  1611 1.913510E-003 2.031100E-003 1.774540E-003   2	 5738	 1994	    0	    0	  638	 5416
  1612 1.159865E-003 6.948500E-005 4.169100E-004   1	 3396	    0	    0	 5417
  1613 8.391650E-004 1.512635E-003 5.451900E-004   4	 4983	  882	 5530	 2399	    0	    0	 5418	 3494	 2798	 4883
  1614 8.498550E-004 2.111275E-003 7.215750E-004   1	 2749	    0	    0	 5419
  1615 1.560740E-003 1.801265E-003 3.901850E-004   4	 3115	 3435	 1616	 2416	    0	    0	 5196	 1903	 5421	 3939
  1616 1.582120E-003 1.790575E-003 3.848400E-004   4	 1615	 4307	 1279	 3115	    0	    0	 5421	 2704	 1508	 5420
  1617 1.368320E-003 9.086500E-004 1.897475E-003   2	 5699	 5720	    0	    0	 1448	 5422
  1618 1.528670E-003 1.202625E-003 1.368320E-003   3	 3381	 2591	 3190	    0	    0	 5424	 5423	 3070
  1619 1.256075E-003 1.475220E-003 1.256075E-003   2	 5321	 5638	    0	    0	 5425	 5426
  1620 7.750250E-004 4.810500E-005 4.436350E-004   2	  734	 1688	    0	    0	 2391	 5427
  1621 5.291550E-004 1.074345E-003 8.498550E-004   4	 5185	 3235	 2290	 5906	    0	    0	 5428	 3549	  474	 5243
  1622 2.057825E-003 1.881440E-003 2.512150E-004   3	 5771	 2557	 2398	    0	    0	 5118	  892	 5429
  1623 1.614190E-003 8.765800E-004 7.483000E-005   3	 4542	 1624	 2677	    0	    0	 5153	 5430	 5300
  1624 1.635570E-003 8.926150E-004 1.015550E-004   4	 1623	 1124	 2412	 2677	    0	    0	 5430	 4295	 5431	 5432
  1625 4.489800E-004 2.031100E-003 1.501945E-003   3	 1626	 3487	 1536	    0	    0	 5433	 3509	 5339
  1626 4.115650E-004 2.036445E-003 1.491255E-003   2	 1625	 3487	    0	    0	 5433	 3507
  1627 1.138485E-003 2.779400E-004 1.069000E-004   3	 4171	 5505	 5284	    0	    0	 5434	 3078	 5435
  1628 1.624880E-003 1.801265E-003 1.357630E-003   3	 5212	 4013	 3156	    0	    0	  949	 5436	 2075
  1629 1.122450E-004 3.367350E-004 1.154520E-003   3	 1775	 5983	 6046	    0	    0	 5438	 2918	 5437
  1630 1.726435E-003 1.127795E-003 1.175900E-003   3	 5401	 3875	 5424	    0	    0	 2173	 5440	 5439
  1631 1.437805E-003 6.681250E-004 2.052480E-003   1	 4975	    0	    0	 5441
  1632 2.057825E-003 8.177850E-004 7.483000E-005   4	    0	   98	  406	 1633	    0	    1	  335	 1586	 2881	 5442
  1633 2.015065E-003 7.643350E-004 8.552000E-005   4	 1844	 4043	 3940	 1632	    0	    0	 5122	 1462	 4711	 5442
  1634 4.970850E-004 1.870750E-004 9.888250E-004   3	 5631	 1549	 3610	    0	    0	 5444	 5354	 5443
  1635 4.703600E-004 1.250730E-003 6.414000E-005   4	 1834	 5232	 3300	 1636	    0	    0	 5173	  858	 1519	 5445
  1636 4.703600E-004 1.240040E-003 1.603500E-005   2	 1834	 1635	    0	    0	 2328	 5445
  1637 7.483000E-005 1.587465E-003 1.496600E-003   2	 3530	 5487	    0	    0	 5264	 5446
  1638 3.046650E-004 9.460650E-004 1.298835E-003   4	 2788	 3377	 5252	 1650	    0	    0	 5215	 2502	 2433	 5447
  1639 1.101070E-003 1.020895E-003 4.382900E-004   3	  652	 3437	 3162	    0	    0	 3253	 5449	 5448
  1640 1.656950E-003 1.656950E-004 1.250730E-003   1	 1641	    0	    0	 5450
  1641 1.640915E-003 2.138000E-004 1.250730E-003   2	  338	 1640	    0	    0	 2274	 5450
  1642 1.961615E-003 2.993200E-004 8.498550E-004   2	 1351	 2153	    0	    0	 4551	 5451
  1643 1.758505E-003 1.566085E-003 1.341595E-003   2	 1122	 5304	    0	    0	 2742	 5452
  1644 8.765800E-004 8.445100E-004 1.421770E-003   5	 1854	 3295	 2095	 4916	 4418	    0	    0	 4783	 3052	 4784	 4181	 5453
  1645 1.544705E-003 1.159865E-003 1.550050E-004   2	 1697	 5303	    0	    0	 2629	 5454
  1646 1.763850E-003 1.667640E-003 7.108850E-004   3	 5793	 3921	 1647	    0	    0	  753	 1734	 5455
  1647 1.747815E-003 1.662295E-003 7.536450E-004   3	 2634	 1646	 5793	    0	    0	 2611	 5455	 5456
  1648 2.009720E-003 8.926150E-004 1.635570E-003   2	 3757	 2189	    0	    0	 4614	 5457
  1649 1.309525E-003 6.841600E-004 2.079205E-003   1	 3418	    0	    0	 5458
  1650 3.420800E-004 9.407200E-004 1.309525E-003   2	 2788	 1638	    0	    0	 5459	 5447
  1651 1.726435E-003 2.031100E-004 2.100585E-003   2	 2394	 2616	    0	    0	 5460	 2487
  1652 9.033050E-004 1.624880E-003 1.731780E-003   2	 5024	 3523	    0	    0	 3587	 5461
  1653 5.024300E-004 1.662295E-003 1.710400E-004   2	 1781	 2527	    0	    0	 2482	 5462
  1654 1.154520E-003 3.153550E-004 1.656950E-003   3	 2156	 1655	 4955	    0	    0	 1124	 5463	 5117
  1655 1.170555E-003 3.420800E-004 1.678330E-003   2	 1654	 2156	    0	    0	 5463	 1970
  1656 1.079690E-003 2.111275E-003 3.527700E-004   1	 2316	    0	    0	 5464
  1657 9.781350E-004 1.908165E-003 5.719150E-004   2	 3448	 6051	    0	    0	 5159	 5465
  1658 4.543250E-004 1.699710E-003 3.581150E-004   3	 3894	 4566	 2112	    0	    0	 4125	 5466	 4913
  1659 1.250730E-003 1.512635E-003 1.069000E-003   2	 5520	 3281	    0	    0	 5468	 5467
  1660 1.015550E-003 1.336250E-003 1.496600E-003   1	 3775	    0	    0	 5469
  1661 1.715745E-003 3.260450E-004 1.630225E-003   2	 2910	 3493	    0	    0	 5299	 5470
  1662 5.345000E-005 1.860060E-003 4.757050E-004   2	 2642	 3574	    0	    0	 2854	 5471
  1663 1.325560E-003 1.277455E-003 1.566085E-003   2	 3504	 1664	    0	    0	 2624	 5472
  1664 1.293490E-003 1.277455E-003 1.571430E-003   1	 1663	    0	    0	 5472
  1665 4.863950E-004 1.373665E-003 1.726435E-003   4	 5394	  648	 5054	 5053	    0	    0	 4118	 2783	 5473	 5474
  1666 1.384355E-003 2.121965E-003 2.351800E-004   3	 2951	 1451	 1667	    0	    0	 5082	 5150	 5475
  1667 1.336250E-003 2.121965E-003 2.512150E-004   2	  370	 1666	    0	    0	 2787	 5475
  1668 5.451900E-004 1.042275E-003 8.177850E-004   3	 4033	 3235	 4032	    0	    0	 5476	 5477	 2737
  1669 8.284750E-004 5.879500E-004 1.747815E-003   3	 3105	 5657	  824	    0	    0	 5207	 5478	 3429
  1670 5.932950E-004 5.345000E-004 1.678330E-003   4	 5473	 4400	 4958	 5888	    0	    0	 1424	 5282	 5479	 4985
  1671 2.047135E-003 2.565600E-004 1.090380E-003   2	 1306	 4587	    0	    0	 4493	 5480
  1672 1.940235E-003 1.069000E-003 1.908165E-003   2	 4944	 3660	    0	    0	 5481	  849
  1673 1.614190E-003 1.036930E-003 4.810500E-005   4	 5895	 2447	 2449	 2448	    0	    0	 5483	 5482	 5484	 2706
  1674 1.320215E-003 1.389700E-004 1.929545E-003   2	 4579	 3324	    0	    0	 5485	 5251
  1675 1.603500E-003 1.384355E-003 1.678330E-003   2	  803	 2927	    0	    0	 3409	 5486
  1676 1.908165E-003 1.143830E-003 1.069000E-005   2	 4849	 4703	    0	    0	  805	 5487
  1677 1.469875E-003 1.934890E-003 1.175900E-004   2	 5809	 4363	    0	    0	 5488	 5489
  1678 8.177850E-004 8.124400E-004 4.703600E-004   2	  968	 3219	    0	    0	 4038	 5490
  1679 9.674450E-004 6.253650E-004 1.950925E-003   2	 2584	 5656	    0	    0	 1332	 5491
  1680 9.888250E-004 1.774540E-003 1.325560E-003   3	  215	 5465	 5485	    0	    0	 2255	 5492	 1116
  1681 1.956270E-003 1.876095E-003 1.501945E-003   2	 4949	 2079	    0	    0	 5167	 5493
  1682 3.634600E-004 1.672985E-003 3.581150E-004   3	 4566	 5838	 3856	    0	    0	 5221	  714	 5494
  1683 1.213315E-003 1.405735E-003 8.552000E-005   5	 5240	 1684	 4417	  327	 1685	    0	    0	 2261	 5011	 5296	 2289	 5495
  1684 1.191935E-003 1.475220E-003 9.621000E-005   4	 1683	 1685	 5240	 2485	    0	    0	 5011	 5496	 3686	  691
  1685 1.197280E-003 1.437805E-003 1.015550E-004   4	 5240	 1684	  741	 1683	    0	    0	 2390	 5496	 2156	 5495
  1686 1.101070E-003 9.674450E-004 5.291550E-004   2	 1929	 3182	    0	    0	 5497	 5288
  1687 8.231300E-004 1.977650E-003 1.961615E-003   3	 5990	 5616	 1251	    0	    0	  911	 5498	 4431
  1688 7.750250E-004 6.948500E-005 4.650150E-004   3	 4442	 1620	 1689	    0	    0	 1205	 5427	 5499
  1689 7.589900E-004 8.552000E-005 4.382900E-004   2	 3405	 1688	    0	    0	 2140	 5499
  1690 1.892130E-003 1.357630E-003 1.924200E-004   2	 2405	 3905	    0	    0	  995	 5500
  1691 1.111760E-003 1.111760E-003 1.443150E-004   3	 1281	 3169	 4113	    0	    0	 2640	 5501	 5200
  1692 1.742470E-003 1.876095E-003 1.726435E-003   1	 5019	    0	    0	 5502
  1693 1.592810E-003 9.300300E-004 1.918855E-003   3	 5586	 4975	 5033	    0	    0	 3642	 2557	 5503
  1694 6.681250E-004 6.788150E-004 1.817300E-003   1	 4806	    0	    0	 5504
  1695 1.170555E-003 1.715745E-003 3.207000E-005   3	 2071	 2531	 4605	    0	    0	 5506	  634	 5505
  1696 1.282800E-004 1.598155E-003 1.004860E-003   2	 4786	 1780	    0	    0	 5507	 2659
  1697 1.501945E-003 1.218660E-003 1.229350E-004   2	 1645	 5725	    0	    0	 2629	 5508
  1698 1.870750E-004 8.338200E-004 1.608845E-003   2	 4337	 1699	    0	    0	 1012	 5509
  1699 2.298350E-004 8.338200E-004 1.635570E-003   2	 1698	 4837	    0	    0	 5509	 2073
  1700 3.420800E-004 2.063170E-003 5.024300E-004   4	 5481	  258	 1208	 1701	    0	    0	 5165	 2493	 1608	 5510
  1701 3.100100E-004 2.084550E-003 5.024300E-004   1	 1700	    0	    0	 5510
  1702 7.536450E-004 2.105930E-003 1.272110E-003   2	 4041	 1759	    0	    0	 2195	 5511
  1703 1.443150E-004 8.979600E-004 1.395045E-003   1	 5382	    0	    0	 5512
  1704 1.758505E-003 2.886300E-004 2.111275E-003   3	 5146	  378	 2396	    0	    0	 4729	 2807	 5513
  1705 5.772600E-004 7.215750E-004 9.727900E-004   2	 4697	 2933	    0	    0	 5514	 2451
  1706 1.662295E-003 2.298350E-004 1.726435E-003   1	 1707	    0	    0	 5515
  1707 1.651605E-003 2.244900E-004 1.689020E-003   4	 1706	 4902	  367	 3493	    0	    0	 5515	 1972	 1982	 1546
  1708 7.269200E-004 2.020410E-003 1.090380E-003   2	 4919	 4525	    0	    0	 5516	 2403
  1709 5.077750E-004 1.656950E-003 1.004860E-003   4	 2714	 2362	 2712	  172	    0	    0	 2306	 5517	 1458	 2000
  1710 2.020410E-003 3.367350E-004 1.945580E-003   2	 3044	 3723	    0	    0	 5257	 5518
  1711 2.244900E-004 8.872700E-004 8.926150E-004   2	 5385	 6048	    0	    0	 5520	 5519
  1712 1.507290E-003 1.175900E-004 2.121965E-003   1	 4579	    0	    0	 5521
  1713 3.420800E-004 2.047135E-003 1.069000E-005   3	 4083	 2468	 2467	    0	    0	 2726	 5258	 5522
  1714 2.100585E-003 1.988340E-003 1.972305E-003   2	 1156	 5738	    0	    0	 4328	 5523
  1715 7.803700E-004 2.020410E-003 6.681250E-004   2	 2030	 4345	    0	    0	 2262	 5524
  1716 1.849370E-003 1.603500E-004 1.694365E-003   3	 3257	 3492	 4769	    0	    0	 5525	 3840	 4687
  1717 5.184650E-004 1.026240E-003 1.817300E-004   3	 2039	 5008	 6026	    0	    0	 2014	 3635	 5526
  1718 5.238100E-004 4.863950E-004 1.373665E-003   2	 5819	 5889	    0	    0	 5527	 5528
  1719 2.004375E-003 1.592810E-003 7.215750E-004   2	 2572	 4623	    0	    0	 2785	 5529
