 12545
  2688   1002   3872 4.792230E-006 3.328111E-002 7.454594E-005
  2689    322   5688 1.025208E-006 3.107867E-002 1.626609E-004
  2690    323   1482 4.183615E-006 3.005273E-002 7.620983E-005
  2691    653   2461 2.802174E-006 3.494386E-002 8.058113E-005
  2692    324   3686 4.382342E-006 2.864313E-002 1.347948E-004
  2693   1082   4728 1.688274E-006 2.076328E-002 7.878748E-005
  2694   1258   1805 1.463069E-006 3.178348E-002 4.768609E-005
  2695    325   4332 3.568355E-006 4.056143E-002 1.439937E-004
  2696    866   5173 3.782517E-006 2.370467E-002 7.835213E-005
  2697    791   5397 7.019600E-006 3.694138E-002 7.861235E-005
  2698    826   5372 2.295184E-006 2.096319E-002 1.779820E-004
  2699    326   1423 4.796303E-006 2.971319E-002 6.049903E-005
  2700    327   5692 6.839310E-006 3.118286E-002 1.995347E-004
  2701   1343   4253 3.589364E-006 2.208784E-002 1.779660E-004
  2702    329   2986 2.095375E-006 2.467471E-002 7.054183E-005
  2703    347   1977 3.129526E-006 3.101462E-002 5.356804E-005
  2704   1616   4307 2.300533E-006 3.463517E-002 8.444127E-005
  2705    328   4216 1.975727E-006 3.234358E-002 7.449785E-005
  2706   1673   2448 7.071480E-006 3.982654E-002 7.074678E-005
  2707    712   4857 1.612599E-006 1.830302E-002 8.230686E-005
  2708    329   5597 2.804318E-006 2.863690E-002 1.321133E-004
  2709   1077   3276 6.324163E-006 3.711227E-002 6.336181E-005
  2710    633   5116 3.561414E-006 3.414647E-002 1.107606E-004
  2711    938   3333 5.097073E-006 3.333535E-002 8.594956E-005
  2712    330   4806 3.266180E-006 2.913018E-002 1.593963E-004
  2713    331    951 3.791464E-006 3.391293E-002 8.306512E-005
  2714    332   4001 4.151459E-006 1.954485E-002 1.196316E-004
  2715    334    333 6.474441E-006 4.065362E-002 6.162035E-005
  2716   1210    335 3.114086E-006 2.816379E-002 5.211403E-005
  2717    336   3138 3.727851E-006 1.358013E-002 2.371324E-004
  2718    337   4868 2.602309E-006 2.306088E-002 1.270988E-004
  2719    338   5381 7.050471E-006 2.547181E-002 1.062104E-004
  2720   1231   4595 9.681835E-007 1.963036E-002 1.270816E-004
  2721    339   5009 1.327264E-006 3.287941E-002 1.508419E-004
  2722    340   3220 1.426091E-006 3.480699E-002 7.367857E-005
  2723    341   4256 6.368754E-006 2.812841E-002 1.169453E-004
  2724    342    784 3.674017E-006 3.884929E-002 4.455506E-005
  2725   2100   2591 3.697359E-006 2.399075E-002 5.879500E-005
  2726   1713   4083 5.991237E-006 2.859957E-002 6.612361E-005
  2727   1285   5979 1.302396E-006 2.792771E-002 1.076393E-004
  2728    348   3856 1.976396E-006 3.095983E-002 7.883501E-005
  2729    343   1959 7.062155E-007 3.586318E-002 8.359355E-005
  2730   3192    981 4.673347E-006 2.938302E-002 4.567094E-005
  2731   1271   3358 1.004842E-006 3.255452E-002 1.359749E-004
  2732    344    986 3.764598E-006 2.775614E-002 1.520203E-004
  2733    345   4224 8.059504E-007 3.330506E-002 1.055166E-004
  2734    347    346 1.350319E-006 3.216967E-002 4.120035E-005
  2735    348   1151 2.557679E-006 3.650229E-002 3.430212E-005
  2736    348   1150 3.797738E-006 3.532297E-002 3.260328E-005
  2737   1668   4032 5.239848E-006 2.941400E-002 1.677674E-004
  2738   1345   5329 5.133088E-006 3.133358E-002 8.293574E-005
  2739   1070   3338 4.728560E-006 3.176203E-002 1.584023E-004
  2740   2667    349 1.812826E-006 1.799504E-002 4.594157E-005
  2741    823   4029 5.213694E-006 3.772697E-002 7.718290E-005
  2742   1643   1122 4.179971E-006 3.408956E-002 5.711431E-005
  2743    703   5651 9.336745E-007 3.657958E-002 9.755138E-005
  2744    350   4546 3.800566E-006 4.353384E-002 1.452974E-004
  2745    352    351 2.549898E-006 4.290384E-002 5.062857E-005
  2746   3548   1730 3.311746E-006 2.172282E-002 5.906775E-005
  2747    896   3987 2.256279E-006 3.458655E-002 1.046542E-004
  2748    353   2727 4.042341E-006 2.808205E-002 8.430508E-005
  2749    356   2930 2.091559E-006 2.115319E-002 8.947674E-005
  2750   1454   3765 2.274379E-006 2.823827E-002 1.002586E-004
  2751   1474   3716 2.177052E-006 2.753485E-002 1.906401E-004
  2752    354   1057 1.773167E-006 3.429202E-002 4.793459E-005
  2753    524   1469 2.682552E-006 2.164427E-002 1.134809E-004
  2754   2661    355 7.062047E-006 3.606023E-002 6.197657E-005
  2755    356   3042 2.674539E-006 3.247867E-002 5.841122E-005
  2756   1220   3510 3.541154E-006 3.761888E-002 9.485981E-005
  2757    358    357 5.566772E-006 3.631629E-002 5.303109E-005
  2758    927   5495 3.686691E-006 2.664549E-002 1.541060E-004
  2759   2788   4170 2.758954E-006 3.257332E-002 8.762466E-005
  2760    359   4737 5.369760E-006 3.335131E-002 1.181026E-004
  2761    360   2562 5.875045E-006 3.404166E-002 6.993537E-005
  2762   1495   1487 1.738652E-006 3.231493E-002 7.970393E-005
  2763    362    361 1.526634E-006 2.894138E-002 4.107931E-005
  2764   3937   4659 2.482219E-006 2.683874E-002 1.631509E-004
  2765    363   4756 3.902568E-006 3.409367E-002 1.019151E-004
  2766   1109   2831 2.475906E-006 3.238457E-002 5.928259E-005
  2767   1725   3810 3.700196E-006 2.958265E-002 1.142037E-004
  2768    364   6008 1.161122E-006 2.654363E-002 2.048118E-004
  2769    396   3208 1.208208E-006 3.469700E-002 8.739554E-005
  2770    520    365 8.739231E-007 2.925711E-002 4.120035E-005
  2771    366   4189 2.714324E-006 3.436878E-002 1.240441E-004
  2772   1284   4001 3.035629E-006 3.044486E-002 1.191419E-004
  2773    518   2599 3.321179E-006 2.934804E-002 9.636471E-005
  2774    367   3493 2.101249E-006 3.656465E-002 1.022959E-004
  2775    786   5776 6.015890E-006 3.372592E-002 8.526181E-005
  2776    378   2394 4.058510E-006 3.530245E-002 6.922330E-005
  2777   2426   5099 6.479051E-007 3.068073E-002 1.385113E-004
  2778   2562    958 3.148439E-006 2.947488E-002 6.290396E-005
  2779   1073   5198 2.445957E-006 3.059155E-002 1.133288E-004
  2780   1286    395 4.107691E-006 3.157420E-002 5.389846E-005
  2781    415   3549 7.645502E-007 4.592923E-002 9.494454E-005
  2782    368   5810 3.723992E-006 3.805808E-002 2.143010E-004
  2783    648   1665 2.000978E-006 3.637031E-002 5.674887E-005
  2784    369   3742 6.342814E-006 1.716019E-002 8.584941E-005
  2785   2572   1719 6.388048E-006 3.702135E-002 6.920522E-005
  2786    794   4525 3.661685E-006 3.722730E-002 7.162558E-005
  2787    370   1667 7.226902E-006 3.074780E-002 5.006375E-005
  2788   1369   3049 4.329605E-006 2.233380E-002 7.102057E-005
  2789    371   1969 1.950456E-006 3.112134E-002 6.119752E-005
  2790    373    372 7.768821E-007 3.767631E-002 4.080594E-005
  2791    407    374 6.951214E-006 2.698816E-002 3.333178E-005
  2792    375   2009 2.125173E-006 3.510409E-002 8.041775E-005
  2793    376   2190 5.015560E-006 2.950714E-002 5.062857E-005
  2794    727   1190 1.864592E-006 3.454740E-002 5.592388E-005
  2795   4551   2854 3.965594E-006 3.047404E-002 9.061260E-005
  2796   1086    625 5.954579E-006 3.028990E-002 4.107931E-005
  2797   3403   5569 2.068217E-006 3.481883E-002 1.860544E-004
  2798   1613   5530 3.310674E-006 2.342944E-002 1.552871E-004
  2799    377   5495 6.005279E-007 2.235342E-002 9.368446E-005
  2800   1290   4430 3.896139E-006 3.113122E-002 8.026419E-005
  2801    632   4856 7.326925E-007 2.873728E-002 1.133127E-004
  2802   1033    830 1.747732E-006 2.703299E-002 5.789335E-005
  2803   1432   4071 7.263346E-006 3.330256E-002 9.802781E-005
  2804   2823   5742 4.657639E-006 3.135295E-002 1.933383E-004
  2805    648   5394 7.325730E-006 2.997904E-002 9.236587E-005
  2806   1497   3717 7.238050E-006 3.384666E-002 7.352997E-005
  2807    378   1704 3.422092E-006 3.192216E-002 5.211403E-005
  2808   1527   1247 8.314952E-007 2.911152E-002 6.455524E-005
  2809   1198    937 6.833093E-006 4.726412E-002 7.238946E-005
  2810   1194   2517 5.794236E-007 1.996249E-002 5.414049E-005
  2811    379   1917 4.207228E-006 2.882914E-002 1.040872E-004
  2812   1334   3373 1.458958E-006 3.715250E-002 8.209921E-005
  2813   1320   1549 2.155568E-006 2.850992E-002 4.215254E-005
  2814    505   4265 1.484797E-006 3.234315E-002 8.232213E-005
  2815    380    972 5.328599E-006 2.859424E-002 5.890064E-005
  2816   3771   4790 2.466657E-006 3.440338E-002 2.178310E-004
  2817    381   4316 4.581151E-006 2.766595E-002 1.488713E-004
  2818    693    897 6.950679E-007 3.860903E-002 8.073483E-005
  2819    754   5809 2.236020E-006 3.940477E-002 1.807875E-004
  2820   2865   4565 2.870236E-006 3.403476E-002 9.890501E-005
  2821    382   5926 3.399924E-006 3.990370E-002 1.738981E-004
  2822    383   2313 1.333436E-006 3.724349E-002 5.111890E-005
  2823    701    384 5.139467E-006 3.333171E-002 9.336071E-005
  2824   2378   2960 3.844756E-006 3.790763E-002 6.467894E-005
  2825    893   3468 1.916563E-006 3.373007E-002 7.484579E-005
  2826    656   4896 4.711665E-006 4.318041E-002 1.235995E-004
  2827   2567   3646 3.527354E-006 2.947823E-002 1.238357E-004
  2828    385   2150 8.404506E-007 2.960210E-002 7.456726E-005
  2829    674   1436 5.324153E-006 3.162391E-002 6.510392E-005
  2830    386   4983 3.862813E-006 2.664813E-002 9.352832E-005
  2831    387   6041 2.536245E-006 2.767937E-002 1.173848E-004
  2832    494   2501 4.398849E-006 2.670470E-002 8.312914E-005
  2833   1724   2842 4.009756E-006 2.345623E-002 1.036635E-004
  2834    549    388 7.124329E-007 3.668693E-002 5.303109E-005
  2835    389   1129 5.082652E-006 3.597956E-002 4.894787E-005
  2836   1815   5941 3.261336E-006 3.222122E-002 1.385133E-004
  2837    391    390 3.265887E-006 2.407206E-002 4.455506E-005
  2838   2535    392 1.508286E-006 2.544782E-002 5.459273E-005
  2839    934    677 8.513144E-007 2.984761E-002 3.775973E-005
  2840   1125   5778 1.404011E-006 4.249336E-002 2.297705E-004
  2841    909   5698 4.957423E-006 2.983771E-002 1.144215E-004
  2842    410   2817 2.846764E-006 1.737318E-002 8.287009E-005
  2843    394    393 4.759001E-006 4.643112E-002 5.460240E-005
  2844    766   5572 1.822902E-006 2.874600E-002 1.401959E-004
  2845    395   5468 5.009100E-006 3.610461E-002 2.105756E-004
  2846    539   1996 1.507340E-006 2.928152E-002 5.813599E-005
  2847    789   4533 3.893790E-006 3.554555E-002 8.687097E-005
  2848    789   4818 6.592671E-007 3.151578E-002 1.045668E-004
  2849    647   5028 4.748926E-006 3.400062E-002 1.213358E-004
  2850    831    907 4.110513E-006 3.217319E-002 5.495361E-005
  2851   2084    742 4.090790E-006 2.566952E-002 6.149172E-005
  2852   2002    472 4.730163E-006 3.244826E-002 5.699525E-005
  2853    848   1766 2.428087E-006 2.296228E-002 7.875790E-005
  2854   1662   2642 6.357392E-006 3.249755E-002 7.786499E-005
  2855    995   3463 4.510110E-006 3.161469E-002 1.952670E-004
  2856    571   3796 1.774239E-006 3.562489E-002 2.022767E-004
  2857    793   3645 6.221692E-006 3.212804E-002 1.170121E-004
  2858   1120   5456 4.168617E-006 3.061222E-002 1.855969E-004
  2859   1767   4201 2.430248E-006 2.564389E-002 1.108056E-004
  2860    396   2735 2.646751E-006 2.900187E-002 5.180444E-005
  2861    396   2736 1.164767E-006 2.994404E-002 4.815828E-005
  2862   1332   4875 2.090015E-006 3.643234E-002 1.186614E-004
  2863    397   4836 1.535209E-006 3.085140E-002 6.822533E-005
  2864    398   4734 1.099596E-006 3.026136E-002 1.109746E-004
  2865   2084   4180 3.416362E-006 3.173042E-002 9.706294E-005
  2866    399   5921 2.601722E-006 3.474035E-002 1.938620E-004
  2867    696   5465 1.240506E-006 2.773036E-002 1.495922E-004
  2868    401    400 1.306276E-006 3.383727E-002 4.436651E-005
  2869    648   5028 3.427510E-006 1.619733E-002 1.135883E-004
  2870    402   5890 1.532069E-006 3.520514E-002 1.508641E-004
  2871   1437   3691 7.278478E-007 2.981933E-002 1.126193E-004
  2872    614   5569 3.985693E-006 2.594606E-002 2.696956E-004
  2873    664   5299 3.606338E-006 2.507367E-002 6.944193E-005
  2874   1070   4168 3.627038E-006 2.785160E-002 1.014622E-004
  2875   1189    403 4.553698E-006 2.960862E-002 4.120035E-005
  2876    404   1015 1.145473E-006 3.074777E-002 5.244813E-005
  2877   1304   5685 4.700801E-006 3.203353E-002 1.524383E-004
  2878    405   2314 7.536891E-006 3.220960E-002 5.176931E-005
  2879    414    852 5.011890E-006 3.368656E-002 4.853538E-005
  2880    769   1466 4.154230E-006 4.060985E-002 5.275772E-005
  2881    406   1632 3.697506E-006 3.649653E-002 7.706378E-005
  2882    539   3836 2.801676E-006 3.127893E-002 6.772140E-005
  2883   1859    437 2.853353E-006 2.392130E-002 5.023416E-005
  2884    407   5983 2.993409E-006 2.957104E-002 3.305203E-004
  2885    408   4480 2.997079E-006 3.250773E-002 1.826877E-004
  2886    409   5032 5.136733E-006 2.786232E-002 1.097658E-004
  2887    562   5539 5.615221E-006 3.570986E-002 1.084590E-004
  2888    410   2014 2.453004E-006 3.673702E-002 6.347493E-005
  2889    411   5063 3.489037E-006 3.649835E-002 1.184849E-004
  2890   1017   5760 6.258350E-006 3.074275E-002 1.238941E-004
  2891    610   2999 2.283439E-006 2.626735E-002 6.894703E-005
  2892   1289   5198 7.292073E-006 2.431497E-002 1.314351E-004
  2893    412   2154 7.802588E-007 3.683854E-002 1.133437E-004
  2894    605   5310 7.281783E-006 3.797803E-002 1.113213E-004
  2895   1037   1502 9.276663E-007 3.099843E-002 7.214769E-005
  2896   1597   4972 5.986306E-006 2.559287E-002 2.266167E-004
  2897    414    413 7.250698E-006 2.605479E-002 5.008861E-005
  2898    415    762 1.242708E-006 2.332830E-002 3.699609E-005
  2899    917   5996 4.221560E-006 2.920844E-002 1.481123E-004
  2900    416   3470 4.763932E-006 2.671486E-002 1.425146E-004
  2901    417   2827 6.369182E-006 3.575994E-002 8.765378E-005
  2902    418   1843 4.826530E-006 2.040622E-002 4.880197E-005
  2903    419   5598 5.115509E-006 2.335643E-002 1.078844E-004
  2904   1747   2992 4.916023E-006 3.852513E-002 6.283916E-005
  2905   1509   3046 2.277420E-006 3.301209E-002 6.437762E-005
  2906   2214   2430 3.562882E-006 3.077474E-002 1.136950E-004
  2907   1049    420 6.313873E-006 3.222335E-002 4.080594E-005
  2908    422    421 6.707390E-007 2.335474E-002 6.823488E-005
  2909    423   6023 4.370040E-006 2.988643E-002 1.690806E-004
  2910    424   1829 2.450168E-006 2.808696E-002 6.107846E-005
  2911   2640   5160 3.208925E-006 3.089399E-002 1.061600E-004
  2912    425   1206 3.857120E-006 3.067876E-002 5.417183E-005
  2913    425   1582 1.318046E-006 2.544523E-002 7.456830E-005
  2914   1596   3342 5.728411E-006 3.385480E-002 6.566537E-005
  2915    564   2578 4.057133E-006 3.032342E-002 1.338431E-004
  2916   2426   4538 5.025257E-006 2.920161E-002 9.139322E-005
  2917   1050    426 4.189464E-006 2.989260E-002 5.472345E-005
  2918   1629   5983 4.742348E-006 3.564358E-002 3.197023E-004
  2919   1593   1277 3.130822E-006 2.263664E-002 4.499212E-005
  2920   1058   1764 2.382210E-006 3.657727E-002 4.642431E-005
  2921    427   5875 4.829993E-006 1.322590E-002 2.370146E-004
  2922   2288   3617 2.886972E-006 2.997021E-002 7.324249E-005
  2923    577   5697 3.524565E-006 3.072589E-002 1.941915E-004
  2924    429    428 4.559417E-006 3.384140E-002 4.863828E-005
  2925   1232   6028 5.287451E-006 3.922235E-002 1.562872E-004
  2926   2113   4252 3.921831E-006 3.710236E-002 1.782893E-004
  2927   2111    430 2.560571E-006 2.922333E-002 4.516252E-005
  2928    431   4097 1.556861E-006 3.381561E-002 7.684992E-005
  2929    454   3087 2.586894E-006 1.430416E-002 5.902067E-005
  2930    880   5632 5.183069E-006 2.924653E-002 1.675656E-004
  2931   1185    432 3.556350E-006 3.145036E-002 4.569580E-005
  2932   1060   5238 1.496407E-006 2.919582E-002 1.425641E-004
  2933   3288   5233 5.685107E-006 2.368646E-002 1.147463E-004
  2934    433   2632 4.410640E-006 3.707590E-002 5.623716E-005
  2935    434   2166 6.585060E-006 3.156082E-002 7.361875E-005
  2936    874   4149 1.969107E-006 3.702404E-002 9.224483E-005
  2937   1120   5293 1.322719E-006 1.717438E-002 1.982929E-004
  2938   1393   5304 2.961026E-006 2.721246E-002 2.422402E-004
  2939    435   5920 2.254656E-006 3.868386E-002 1.591837E-004
  2940   1596   3601 4.996316E-006 2.382928E-002 7.618026E-005
  2941    589   2121 6.870394E-006 2.882240E-002 6.465612E-005
  2942    437    436 4.958800E-006 3.469264E-002 4.234109E-005
  2943    862   3838 5.218010E-006 3.204798E-002 5.528771E-005
  2944    438   1907 6.139585E-006 3.888988E-002 7.859995E-005
  2945    740   4587 7.008882E-006 2.291038E-002 1.755758E-004
  2946    561   2021 7.137541E-007 2.990361E-002 7.349970E-005
  2947    797   3964 3.083109E-006 3.244288E-002 7.480181E-005
  2948   1783   4912 2.890789E-006 2.380594E-002 1.314830E-004
  2949   1028   4117 3.579074E-006 2.813135E-002 9.777967E-005
  2950   1737   3652 2.895427E-006 3.139229E-002 6.480967E-005
  2951   1433   5591 1.234927E-006 3.419368E-002 1.443487E-004
  2952    643   5081 5.755423E-006 2.743946E-002 1.148455E-004
  2953   1578   2814 1.738652E-006 2.596134E-002 8.854414E-005
  2954   1785   2631 3.834186E-006 3.334431E-002 1.043794E-004
  2955    887   3407 1.437668E-006 3.850237E-002 1.439202E-004
  2956    439   6018 3.271759E-006 1.954532E-002 1.671936E-004
  2957    441    440 6.378615E-006 2.572633E-002 7.774692E-005
  2958    442   4722 1.626319E-006 2.345786E-002 1.057340E-004
  2959    443   3045 3.942971E-006 2.786222E-002 7.277319E-005
  2960    444   5562 2.344512E-006 3.123460E-002 1.107947E-004
  2961   1163   1107 5.853178E-006 3.142721E-002 5.711431E-005
  2962    606   3774 3.336400E-006 2.257677E-002 9.685730E-005
  2963    726   5206 1.538425E-006 3.466735E-002 7.775236E-005
  2964   2510   5875 6.548830E-006 3.643783E-002 2.248421E-004
  2965   1165   4764 5.383051E-006 3.899983E-002 9.764317E-005
  2966    445   5470 4.011685E-006 3.648941E-002 1.525747E-004
  2967    445   3936 4.097650E-006 3.749388E-002 5.770831E-005
  2968    446   3351 2.395716E-006 1.820727E-002 9.420167E-005
  2969    447   4138 3.552062E-006 3.373747E-002 9.751858E-005
  2970   1309   3459 3.687334E-006 3.136757E-002 8.441964E-005
  2971    448   2305 3.647245E-006 3.339409E-002 7.435746E-005
  2972    448   4032 4.532557E-006 3.126882E-002 1.871268E-004
  2973    507   3106 3.494181E-006 4.146463E-002 6.814903E-005
  2974    676   3758 9.700832E-007 2.978809E-002 6.320710E-005
  2975    685   4409 3.422679E-006 3.777803E-002 1.413435E-004
  2976    449   4742 5.004402E-006 4.009824E-002 6.425035E-005
  2977   2984    450 6.373256E-006 3.346426E-002 6.081374E-005
  2978   1060   2454 9.278021E-007 2.597124E-002 4.863828E-005
  2979    465   4839 6.277858E-006 3.027978E-002 7.345951E-005
  2980    960   1063 5.740631E-006 2.956191E-002 9.814584E-005
  2981   1793   5269 6.163167E-006 2.710936E-002 9.317917E-005
  2982    451   2244 7.440850E-006 3.129695E-002 8.959954E-005
  2983    453   4457 3.004273E-006 4.258412E-002 1.814790E-004
  2984    871    956 3.943265E-006 3.357246E-002 4.528357E-005
  2985    452   5241 5.169103E-006 6.250000E-002 1.179691E-004
  2986    659   1022 2.804532E-006 3.230684E-002 5.592388E-005
  2987    956   2946 7.156373E-006 2.322394E-002 7.846567E-005
  2988    956   3182 4.027974E-006 2.582705E-002 7.018967E-005
  2989   1250   2375 3.210132E-006 2.959007E-002 8.116042E-005
  2990    462   5921 2.092802E-006 3.358951E-002 2.095789E-004
  2991   1540    994 2.182840E-006 2.368406E-002 5.158075E-005
  2992    636   4217 4.029442E-006 2.680415E-002 7.130555E-005
  2993    774   3005 4.472806E-006 3.911997E-002 7.496271E-005
  2994    453   4723 5.958223E-006 3.126565E-002 1.118733E-004
  2995    884    454 3.787662E-006 3.895310E-002 3.927757E-005
  2996    455   4659 7.375465E-006 2.919450E-002 1.432901E-004
  2997    456    537 1.284549E-006 3.415485E-002 3.430212E-005
  2998    713   4045 1.797391E-006 3.991165E-002 8.987814E-005
  2999    457   3554 2.088770E-006 2.630271E-002 6.130141E-005
  3000    955   2140 3.066714E-006 3.456748E-002 1.596351E-004
  3001    458   5538 4.509038E-006 3.706326E-002 1.506538E-004
  3002   1932   4724 4.772936E-006 3.105222E-002 1.315972E-004
  3003    459    919 4.439627E-006 2.716390E-002 1.139267E-004
  3004   1856    460 3.169727E-006 2.761775E-002 5.244813E-005
  3005   1172    461 2.030193E-006 2.070908E-002 4.480357E-005
  3006   1848   4997 3.426056E-006 3.265371E-002 1.312571E-004
  3007    606   1403 3.100157E-006 3.379921E-002 5.327959E-005
  3008   1813   3477 4.914210E-006 2.406110E-002 1.304598E-004
  3009    462   5769 3.323751E-006 3.514741E-002 2.397924E-004
  3010    739    463 5.003176E-006 3.159688E-002 5.325477E-005
  3011    824   5657 1.888669E-006 3.952787E-002 1.502385E-004
  3012   1477   1958 3.123482E-006 2.996637E-002 8.694078E-005
  3013    464   4723 4.780078E-006 4.149594E-002 8.708102E-005
  3014    875   3193 1.595449E-006 3.842935E-002 6.276109E-005
  3015   1346   2893 1.762560E-006 3.410763E-002 7.792198E-005
  3016    870   1899 9.694697E-007 3.414864E-002 6.993346E-005
  3017   1866   4722 2.594014E-006 3.217081E-002 1.080446E-004
  3018   2848   4409 7.724578E-007 3.261227E-002 1.329070E-004
  3019    466    465 1.896219E-006 2.342943E-002 6.049903E-005
  3020   1131    657 6.525677E-006 3.459202E-002 3.838533E-005
  3021   1886   5985 3.926529E-006 1.646494E-002 1.984242E-004
  3022    467   4488 4.584070E-006 3.039794E-002 7.473640E-005
  3023   2902   4060 6.290452E-007 2.030709E-002 9.620129E-005
  3024    468   4485 3.293927E-006 3.573838E-002 1.681651E-004
  3025    469   1242 4.548853E-006 2.815471E-002 5.275772E-005
  3026    757   5631 5.060200E-006 3.179849E-002 9.961261E-005
  3027    470   2014 1.098688E-006 3.052674E-002 5.481743E-005
  3028    480   3483 5.311527E-006 2.760724E-002 1.353041E-004
  3029    722   1020 5.077073E-006 3.302114E-002 5.159890E-005
  3030   1199    471 2.839699E-006 3.547468E-002 3.680754E-005
  3031    472   1920 7.171808E-006 3.600502E-002 4.979736E-005
  3032    472   2537 1.401653E-006 3.049102E-002 7.674978E-005
  3033    551   2052 1.977896E-006 3.197749E-002 5.595817E-005
  3034    473   5980 3.703626E-006 2.061049E-002 2.324501E-004
  3035    474   5429 4.320418E-006 2.434538E-002 1.571892E-004
  3036    475   5282 3.586812E-006 3.090437E-002 7.837316E-005
  3037   1378   4160 1.035560E-006 3.310441E-002 2.244820E-004
  3038    521   4801 1.932565E-006 4.002037E-002 8.677158E-005
  3039    476    787 3.256931E-006 2.191407E-002 4.852024E-005
  3040   1298    477 1.512914E-006 3.680019E-002 8.551711E-005
  3041   3620   5039 1.917442E-006 4.025880E-002 9.719556E-005
  3042    478   3507 5.973658E-006 2.114738E-002 1.046507E-004
  3043   1250   4875 5.473089E-006 3.144870E-002 1.148515E-004
  3044    479   3466 7.214897E-006 2.605141E-002 1.136858E-004
  3045    883   5584 5.288940E-006 1.908294E-002 1.661799E-004
  3046    480   5950 6.940067E-006 2.510801E-002 2.041985E-004
  3047    481   3984 1.488026E-006 1.783510E-002 1.728054E-004
  3048    482   1975 2.890282E-006 2.613318E-002 5.533906E-005
  3049    868   5793 6.674026E-006 3.169317E-002 2.203221E-004
  3050    868   5935 3.844472E-006 2.202354E-002 1.668864E-004
  3051    483   5211 2.781379E-006 3.213176E-002 1.488581E-004
  3052   1644   3295 6.088886E-007 2.439943E-002 6.489696E-005
  3053   1293   6016 3.248563E-006 3.267258E-002 2.654790E-004
  3054    484   3781 1.502854E-006 4.034718E-002 9.276067E-005
  3055    485   1839 3.479389E-006 3.249812E-002 6.552557E-005
  3056    486   2092 3.354407E-006 4.442393E-002 8.807724E-005
  3057   1891   3729 5.081918E-006 3.202808E-002 1.397307E-004
  3058    487   2012 2.620382E-006 2.957887E-002 7.247981E-005
  3059   2664   2039 1.878539E-006 4.181010E-002 9.807750E-005
  3060    828   4280 6.788074E-006 3.747662E-002 1.390837E-004
  3061    488   6051 1.705451E-006 3.859497E-002 4.038493E-004
  3062    489   4717 6.095424E-006 3.620234E-002 1.244926E-004
  3063    491    490 1.041500E-006 4.458187E-002 5.050752E-005
  3064    491   2013 6.053406E-006 2.832446E-002 6.516168E-005
  3065   2789   5837 1.205565E-006 1.895779E-002 2.730193E-004
  3066    493    492 3.011466E-006 2.396287E-002 5.176931E-005
  3067    494   2636 6.140872E-006 2.914896E-002 1.031859E-004
  3068   1341   3540 2.656398E-006 2.841907E-002 5.354319E-005
  3069   1171   2194 1.280438E-006 2.868407E-002 5.992255E-005
  3070   1618   3190 5.356897E-006 4.051361E-002 7.190037E-005
  3071   2104   4168 3.834773E-006 2.481129E-002 1.303830E-004
  3072    496    495 4.662337E-006 3.620997E-002 4.150988E-005
  3073    497   1984 1.273978E-006 2.827809E-002 7.804272E-005
  3074   2219   3603 4.914210E-006 3.716401E-002 1.142068E-004
  3075    498   5357 2.801235E-006 2.035106E-002 9.191588E-005
  3076    686   1421 2.979677E-006 3.041049E-002 5.848932E-005
  3077   4657   1032 3.406971E-006 3.826210E-002 6.187905E-005
  3078   1627   5505 2.038350E-006 2.863358E-002 1.616362E-004
  3079   1754   5836 4.068281E-006 3.532814E-002 1.979521E-004
  3080    701   1368 1.334553E-006 3.444037E-002 7.126466E-005
  3081    499   3875 4.406595E-006 3.589942E-002 1.440245E-004
  3082    500   4995 6.298438E-006 3.256779E-002 1.001893E-004
  3083   2679    501 6.608427E-006 3.192714E-002 4.390273E-005
  3084   1370   4983 1.682700E-006 4.389489E-002 1.649597E-004
  3085   1790   5098 7.196247E-006 3.383996E-002 1.122765E-004
  3086    503   5052 4.757929E-006 3.625627E-002 1.265293E-004
  3087    502   4076 6.028324E-006 3.483476E-002 8.162987E-005
  3088    503   6022 3.795165E-006 2.483258E-002 1.877280E-004
  3089   2265   3932 2.319995E-006 1.786540E-002 8.571222E-005
  3090    504   4439 6.454504E-006 3.162160E-002 1.440548E-004
  3091    505   5904 9.349551E-007 2.932057E-002 1.707683E-004
  3092    782   2062 5.136304E-006 3.758722E-002 8.265660E-005
  3093   1370    506 3.124803E-006 4.568283E-002 5.232093E-005
  3094   1158   5420 7.484154E-006 2.379232E-002 2.177792E-004
  3095    507   5834 1.707568E-006 2.732641E-002 2.702176E-004
  3096    508   4721 4.016376E-006 3.227006E-002 6.796048E-005
  3097    509   4633 2.058087E-006 3.710659E-002 9.504610E-005
  3098    511    510 7.746800E-007 3.091784E-002 5.798168E-005
  3099    512   4566 2.644443E-006 3.967842E-002 1.401059E-004
  3100    513   3175 6.713900E-006 3.308218E-002 6.585215E-005
  3101    678   5415 2.453383E-006 2.653581E-002 1.120536E-004
  3102   2089    514 7.743864E-007 1.964602E-002 4.390273E-005
  3103    515   5343 2.218855E-006 2.994384E-002 6.323644E-005
  3104    515   6003 2.785023E-006 2.298084E-002 2.067060E-004
  3105    516   4519 1.193922E-006 4.170925E-002 1.067498E-004
  3106    517   3733 6.220834E-006 2.992082E-002 1.052285E-004
  3107    517   5751 1.443456E-006 2.389543E-002 1.544498E-004
  3108    518   3242 4.556201E-006 3.528771E-002 4.912668E-005
